CFIP,FirstDateOrder,Year,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,bb,college,foreign,medianIncome,it
6.101000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,3.524789300000000125e+00,3.506416300000000152e+00,3.506416300000000152e+00,3.541748999999999814e+00,3.553055500000000144e+00,3.544575700000000218e+00,3.612414600000000142e+00,3.636440799999999918e+00,3.657640499999999850e+00,3.663293599999999817e+00,3.640680600000000045e+00,3.632200699999999838e+00,3.591836699999999993e+00,8.540000000000000568e+01,1.319999999999999929e+01,2.169999999999999929e+01,6.350200000000000000e+04,5.999999999999999778e-01
6.101000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,3.591836699999999993e+00,3.525685999999999876e+00,3.581984499999999905e+00,3.556650199999999984e+00,3.549612999999999907e+00,3.549612999999999907e+00,3.563687600000000177e+00,3.581984499999999905e+00,3.580577100000000179e+00,3.643912799999999841e+00,3.708655799999999836e+00,3.932441900000000157e+00,4.076483200000000195e+00,8.679999999999999716e+01,1.330000000000000071e+01,2.180000000000000071e+01,6.700300000000000000e+04,1.100000000000000089e+00
6.103000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,3.236850299999999958e+00,3.191202399999999884e+00,3.180827900000000152e+00,3.170453300000000141e+00,3.162153700000000178e+00,3.164228699999999783e+00,3.193277399999999933e+00,3.187052500000000066e+00,3.143479600000000040e+00,3.158004000000000033e+00,3.176678200000000007e+00,3.147629499999999858e+00,3.099436799999999881e+00,8.009999999999999432e+01,1.259999999999999964e+01,8.699999999999999289e+00,4.889500000000000000e+04,1.300000000000000044e+00
6.103000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,3.099436799999999881e+00,3.177539299999999844e+00,3.196037299999999970e+00,3.212480100000000061e+00,3.208369300000000202e+00,3.191926699999999784e+00,3.189871300000000076e+00,3.202203299999999864e+00,3.169318000000000080e+00,3.187815899999999925e+00,3.185760699999999890e+00,3.175483900000000137e+00,3.160890100000000036e+00,8.229999999999999716e+01,1.240000000000000036e+01,8.500000000000000000e+00,5.290100000000000000e+04,8.000000000000000444e-01
6.105000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,3.648269400000000218e+00,3.573433200000000198e+00,3.648269400000000218e+00,3.648269400000000218e+00,3.638914799999999783e+00,3.648269400000000218e+00,3.695042100000000218e+00,3.657624000000000208e+00,3.723105700000000073e+00,3.741814900000000055e+00,3.713751100000000083e+00,3.676333000000000073e+00,3.749762800000000063e+00,7.090000000000000568e+01,1.259999999999999964e+01,3.100000000000000089e+00,4.178000000000000000e+04,1.000000000000000000e+00
6.105000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,3.749762800000000063e+00,3.635845900000000075e+00,3.654831900000000022e+00,3.654831900000000022e+00,3.607366600000000201e+00,3.616859700000000011e+00,3.635845900000000075e+00,3.607366600000000201e+00,3.597873400000000110e+00,3.569394400000000189e+00,3.607366600000000201e+00,3.588380599999999809e+00,3.737957699999999939e+00,7.609999999999999432e+01,1.159999999999999964e+01,7.799999999999999822e+00,4.220600000000000000e+04,2.600000000000000089e+00
6.107000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,2.350851299999999977e+00,2.303840600000000016e+00,2.309835399999999872e+00,2.352428900000000045e+00,2.374514599999999920e+00,2.382717599999999880e+00,2.401017200000000074e+00,2.413006499999999832e+00,2.404487800000000064e+00,2.406065200000000015e+00,2.392813900000000160e+00,2.390920899999999794e+00,2.361799500000000052e+00,8.179999999999999716e+01,9.800000000000000711e+00,2.150000000000000000e+01,5.253400000000000000e+04,9.000000000000000222e-01
6.107000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,2.361799500000000052e+00,2.314739199999999997e+00,2.342661600000000011e+00,2.357721100000000014e+00,2.353014899999999798e+00,2.358348599999999795e+00,2.363995800000000092e+00,2.368074200000000129e+00,2.371525300000000058e+00,2.369015500000000163e+00,2.382506100000000071e+00,2.393800500000000220e+00,2.383413599999999910e+00,8.340000000000000568e+01,1.019999999999999929e+01,2.169999999999999929e+01,5.739400000000000000e+04,1.000000000000000000e+00
6.109000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,6.275740599999999780e+00,6.157750599999999963e+00,6.144393400000000227e+00,6.275740599999999780e+00,6.251252199999999704e+00,6.193370299999999773e+00,6.135488500000000123e+00,6.077606199999999959e+00,6.099868800000000313e+00,6.053117799999999882e+00,6.028629300000000413e+00,5.964068900000000006e+00,5.890185800000000249e+00,8.370000000000000284e+01,1.450000000000000000e+01,4.700000000000000178e+00,6.050900000000000000e+04,2.200000000000000178e+00
6.109000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,5.890185800000000249e+00,6.502729900000000285e+00,6.680278799999999961e+00,6.673620699999999850e+00,6.622575300000000276e+00,6.704691900000000260e+00,6.824537300000000251e+00,6.851169600000000415e+00,6.860046900000000392e+00,6.864485700000000357e+00,6.780149899999999619e+00,6.711350000000000371e+00,6.755829300000000259e+00,8.490000000000000568e+01,1.610000000000000142e+01,5.299999999999999822e+00,6.684600000000000000e+04,1.600000000000000089e+00
6.111000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.439909500000000087e+01,1.428575799999999951e+01,1.433880199999999938e+01,1.453463600000000078e+01,1.457534399999999941e+01,1.464319099999999985e+01,1.475406100000000009e+01,1.509992899999999949e+01,1.503054000000000023e+01,1.502205799999999947e+01,1.493231399999999987e+01,1.490424999999999933e+01,1.496488800000000019e+01,8.959999999999999432e+01,2.160000000000000142e+01,2.130000000000000071e+01,8.929500000000000000e+04,2.700000000000000178e+00
6.111000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.496488800000000019e+01,1.444219299999999961e+01,1.447985700000000087e+01,1.454212000000000060e+01,1.460315199999999969e+01,1.466141700000000014e+01,1.473597799999999935e+01,1.478425000000000011e+01,1.479547299999999943e+01,1.489662900000000079e+01,1.514214199999999977e+01,1.524253000000000036e+01,1.528219299999999947e+01,9.109999999999999432e+01,2.160000000000000142e+01,2.110000000000000142e+01,9.415000000000000000e+04,2.700000000000000178e+00
6.113000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,5.850063300000000410e+00,5.729986199999999918e+00,5.696861300000000128e+00,5.755421199999999793e+00,5.744773900000000211e+00,5.751872099999999932e+00,5.786771299999999840e+00,5.844739399999999918e+00,5.837049999999999628e+00,5.826402700000000046e+00,5.828177499999999789e+00,5.784996999999999723e+00,5.704329999999999679e+00,8.959999999999999432e+01,2.180000000000000071e+01,2.250000000000000000e+01,7.374600000000000000e+04,9.000000000000000222e-01
6.113000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,5.704329999999999679e+00,5.308592799999999556e+00,5.322017699999999962e+00,5.312678799999999590e+00,5.267735000000000056e+00,5.285829500000000181e+00,5.299837600000000037e+00,5.287580499999999795e+00,5.250224600000000130e+00,5.264816800000000185e+00,5.316764400000000279e+00,5.341279000000000110e+00,5.302753899999999909e+00,9.059999999999999432e+01,2.210000000000000142e+01,2.230000000000000071e+01,7.838600000000000000e+04,1.000000000000000000e+00
6.115000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,7.402185900000000096e+00,7.279518099999999770e+00,7.263040499999999788e+00,7.371061300000000038e+00,7.288672400000000273e+00,7.620059000000000360e+00,7.497391200000000033e+00,7.885534299999999774e+00,7.841593699999999778e+00,7.931305899999999909e+00,7.867225600000000263e+00,7.812299699999999625e+00,7.687854800000000211e+00,8.590000000000000568e+01,1.269999999999999929e+01,1.209999999999999964e+01,5.942400000000000000e+04,2.000000000000000000e+00
6.115000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,7.687854800000000211e+00,7.724033399999999716e+00,7.847038699999999700e+00,7.899497000000000213e+00,7.859701199999999943e+00,7.859701199999999943e+00,7.828949899999999573e+00,7.912159400000000176e+00,7.675192799999999593e+00,7.722224200000000316e+00,7.693281700000000001e+00,7.280850899999999903e+00,6.635332599999999914e+00,8.770000000000000284e+01,1.169999999999999929e+01,1.269999999999999929e+01,6.266600000000000000e+04,2.700000000000000178e+00
8.001000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,5.327217100000000372e+00,5.248416399999999982e+00,5.231273700000000026e+00,5.308691999999999744e+00,5.315051600000000320e+00,5.344913000000000025e+00,5.390257799999999655e+00,5.415419100000000263e+00,5.453298600000000107e+00,5.431455599999999606e+00,5.412653899999999574e+00,5.394128799999999835e+00,5.277150200000000346e+00,8.829999999999999716e+01,1.730000000000000071e+01,1.480000000000000071e+01,7.381700000000000000e+04,3.000000000000000000e+00
8.001000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,5.277150200000000346e+00,5.205459600000000187e+00,5.240218600000000393e+00,5.270361399999999641e+00,5.246192899999999604e+00,5.226097600000000121e+00,5.221209499999999615e+00,5.239946800000000238e+00,5.213877700000000281e+00,5.243477300000000341e+00,5.303491099999999570e+00,5.347483200000000103e+00,5.263565500000000341e+00,9.009999999999999432e+01,1.810000000000000142e+01,1.500000000000000000e+01,7.830400000000000000e+04,2.700000000000000178e+00
8.003000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,2.813299199999999889e+00,2.789322100000000137e+00,2.741368299999999980e+00,2.805306900000000159e+00,2.813299199999999889e+00,2.997122800000000087e+00,2.965153499999999998e+00,2.965153499999999998e+00,2.981138000000000066e+00,2.981138000000000066e+00,2.973145699999999891e+00,2.933184100000000072e+00,2.998192799999999991e+00,7.890000000000000568e+01,1.419999999999999929e+01,7.700000000000000178e+00,4.112100000000000000e+04,1.199999999999999956e+00
8.003000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,2.998192799999999991e+00,2.891408000000000200e+00,2.883193700000000081e+00,2.924264899999999834e+00,2.907836399999999877e+00,2.907836399999999877e+00,2.899622200000000039e+00,2.866765299999999961e+00,2.858550999999999842e+00,2.883193700000000081e+00,3.178906000000000009e+00,3.162477500000000052e+00,3.145424799999999799e+00,8.379999999999999716e+01,1.540000000000000036e+01,7.599999999999999645e+00,4.621700000000000000e+04,1.000000000000000056e-01
8.005000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.156844500000000053e+01,1.136004699999999978e+01,1.141075000000000017e+01,1.166053800000000074e+01,1.177704999999999913e+01,1.181388699999999936e+01,1.189252800000000043e+01,1.193722799999999928e+01,1.193308900000000072e+01,1.189418299999999995e+01,1.184513600000000011e+01,1.186624400000000001e+01,1.171270799999999923e+01,9.179999999999999716e+01,2.730000000000000071e+01,1.530000000000000071e+01,8.029100000000000000e+04,4.200000000000000178e+00
8.005000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.171270799999999923e+01,1.122632499999999922e+01,1.130555500000000002e+01,1.120432800000000029e+01,1.099372499999999953e+01,1.103364599999999918e+01,1.104179300000000019e+01,1.104932900000000018e+01,1.099453899999999962e+01,1.099311400000000027e+01,1.109719300000000075e+01,1.118436699999999995e+01,1.104915899999999951e+01,9.290000000000000568e+01,2.780000000000000071e+01,1.559999999999999964e+01,8.494700000000000000e+04,4.099999999999999645e+00
8.007000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.337508200000000080e+01,1.297317499999999946e+01,1.319749499999999998e+01,1.329096200000000039e+01,1.334704200000000007e+01,1.327226800000000040e+01,1.332834800000000008e+01,1.329096200000000039e+01,1.353397599999999912e+01,1.342181500000000050e+01,1.344985499999999945e+01,1.369286800000000071e+01,1.345082700000000031e+01,8.570000000000000284e+01,2.560000000000000142e+01,4.299999999999999822e+00,5.565800000000000000e+04,5.000000000000000000e-01
8.007000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.345082700000000031e+01,1.336864199999999947e+01,1.332298399999999994e+01,1.331385200000000069e+01,1.322253700000000087e+01,1.322253700000000087e+01,1.310382700000000078e+01,1.306729999999999947e+01,1.288466799999999957e+01,1.298511500000000041e+01,1.321340600000000087e+01,1.332298399999999994e+01,1.299732400000000077e+01,8.659999999999999432e+01,2.600000000000000000e+01,3.899999999999999911e+00,6.290700000000000000e+04,2.999999999999999889e-01
8.009000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,2.407932000000000183e+00,2.266288999999999998e+00,2.407932000000000183e+00,2.372521199999999997e+00,2.407932000000000183e+00,2.407932000000000183e+00,2.372521199999999997e+00,2.337110500000000091e+00,2.301699600000000068e+00,2.266288999999999998e+00,1.983002799999999954e+00,2.266288999999999998e+00,1.919658800000000110e+00,7.479999999999999716e+01,1.619999999999999929e+01,4.400000000000000355e+00,3.465500000000000000e+04,0.000000000000000000e+00
8.009000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.919658800000000110e+00,1.848560200000000098e+00,1.706363300000000027e+00,1.706363300000000027e+00,1.670814000000000021e+00,1.706363300000000027e+00,1.670814000000000021e+00,1.670814000000000021e+00,1.635264899999999910e+00,1.599715599999999904e+00,1.564166399999999957e+00,1.564166399999999957e+00,1.593484399999999912e+00,7.850000000000000000e+01,1.780000000000000071e+01,4.200000000000000178e+00,3.989100000000000000e+04,0.000000000000000000e+00
8.011000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,6.103764200000000306e-01,6.307222799999999685e-01,6.307222799999999685e-01,6.307222799999999685e-01,6.307222799999999685e-01,6.103764200000000306e-01,6.103764200000000306e-01,6.103764200000000306e-01,5.900304899999999630e-01,6.103764200000000306e-01,6.103764200000000306e-01,6.103764200000000306e-01,7.333469400000000027e-01,7.640000000000000568e+01,8.900000000000000355e+00,3.899999999999999911e+00,3.808300000000000000e+04,5.799999999999999822e+00
8.011000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,7.333469400000000027e-01,7.537176599999999560e-01,7.537176599999999560e-01,7.740883800000000203e-01,7.944591600000000531e-01,8.148298899999999456e-01,8.148298899999999456e-01,9.574251200000000184e-01,9.777959000000000511e-01,1.100020400000000009e+00,1.100020400000000009e+00,1.100020400000000009e+00,1.142026500000000055e+00,7.800000000000000000e+01,8.400000000000000355e+00,3.000000000000000000e+00,4.097200000000000000e+04,6.200000000000000178e+00
8.013000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.939327000000000112e+01,1.919645099999999971e+01,1.933631700000000109e+01,1.943162699999999887e+01,1.950291599999999903e+01,1.942039099999999863e+01,1.971174399999999949e+01,1.969392399999999910e+01,1.966602699999999970e+01,1.964394400000000118e+01,1.959086399999999983e+01,1.963503299999999996e+01,1.954595799999999883e+01,9.229999999999999716e+01,3.460000000000000142e+01,1.009999999999999964e+01,8.747600000000000000e+04,3.899999999999999911e+00
8.013000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.954595799999999883e+01,1.831626100000000079e+01,1.843507800000000074e+01,1.851582700000000159e+01,1.852197800000000072e+01,1.851198199999999972e+01,1.850275200000000098e+01,1.852890000000000015e+01,1.848929400000000101e+01,1.847314499999999882e+01,1.863426000000000116e+01,1.865002399999999838e+01,1.847018200000000121e+01,9.329999999999999716e+01,3.450000000000000000e+01,9.900000000000000355e+00,9.246600000000000000e+04,3.700000000000000178e+00
8.014000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.598913300000000071e+01,1.575315299999999930e+01,1.582057600000000086e+01,1.604862400000000022e+01,1.625485799999999870e+01,1.628262099999999890e+01,1.639168700000000101e+01,1.649678799999999868e+01,1.650075299999999956e+01,1.639763599999999855e+01,1.637582199999999943e+01,1.646307600000000093e+01,1.602838300000000160e+01,9.420000000000000284e+01,3.489999999999999858e+01,1.000000000000000000e+01,1.012060000000000000e+05,4.700000000000000178e+00
