CFIP,FirstDateOrder,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,MBD_13,MBD_14,MBD_15,MBD_16,MBD_17,MBD_18,MBD_19,MBD_20
1.017000000000000000e+03,3.000000000000000000e+00,1.362663699999999922e+00,1.343894200000000039e+00,1.319910499999999987e+00,1.331096199999999952e+00,1.301267699999999916e+00,1.327367699999999928e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00
1.017000000000000000e+03,4.000000000000000000e+00,1.343894200000000039e+00,1.319910499999999987e+00,1.331096199999999952e+00,1.301267699999999916e+00,1.327367699999999928e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00
1.017000000000000000e+03,5.000000000000000000e+00,1.319910499999999987e+00,1.331096199999999952e+00,1.301267699999999916e+00,1.327367699999999928e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00
1.017000000000000000e+03,6.000000000000000000e+00,1.331096199999999952e+00,1.301267699999999916e+00,1.327367699999999928e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00
1.017000000000000000e+03,7.000000000000000000e+00,1.301267699999999916e+00,1.327367699999999928e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00
1.017000000000000000e+03,8.000000000000000000e+00,1.327367699999999928e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00
1.017000000000000000e+03,9.000000000000000000e+00,1.342281899999999917e+00,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00
1.017000000000000000e+03,1.000000000000000000e+01,1.342281899999999917e+00,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00
1.017000000000000000e+03,1.100000000000000000e+01,1.349739000000000022e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00,1.457648899999999914e+00
1.017000000000000000e+03,1.200000000000000000e+01,1.379567500000000058e+00,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00,1.457648899999999914e+00,1.480306600000000028e+00
1.017000000000000000e+03,1.300000000000000000e+01,1.379567500000000058e+00,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00,1.457648899999999914e+00,1.480306600000000028e+00,1.487859199999999937e+00
1.017000000000000000e+03,1.400000000000000000e+01,1.379567500000000058e+00,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00,1.457648899999999914e+00,1.480306600000000028e+00,1.487859199999999937e+00,1.468977800000000000e+00
1.017000000000000000e+03,1.500000000000000000e+01,1.360924699999999987e+00,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00,1.457648899999999914e+00,1.480306600000000028e+00,1.487859199999999937e+00,1.468977800000000000e+00,1.548279900000000042e+00
1.017000000000000000e+03,1.600000000000000000e+01,1.338553300000000057e+00,1.383718699999999968e+00,1.282195900000000055e+00,1.282195900000000055e+00,1.293476199999999965e+00,1.282195900000000055e+00,1.252115000000000089e+00,1.270915599999999923e+00,1.282195900000000055e+00,1.353637900000000061e+00,1.372438400000000058e+00,1.376198500000000102e+00,1.402519199999999966e+00,1.412333400000000072e+00,1.438767399999999919e+00,1.457648899999999914e+00,1.480306600000000028e+00,1.487859199999999937e+00,1.468977800000000000e+00,1.548279900000000042e+00,1.521845799999999915e+00
1.019000000000000000e+03,0.000000000000000000e+00,1.104276700000000000e+00,1.089746700000000068e+00,1.084903399999999962e+00,1.084903399999999962e+00,1.089746700000000068e+00,1.079398999999999997e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00
1.019000000000000000e+03,1.000000000000000000e+00,1.089746700000000068e+00,1.084903399999999962e+00,1.084903399999999962e+00,1.089746700000000068e+00,1.079398999999999997e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00
1.019000000000000000e+03,2.000000000000000000e+00,1.084903399999999962e+00,1.084903399999999962e+00,1.089746700000000068e+00,1.079398999999999997e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00
1.019000000000000000e+03,3.000000000000000000e+00,1.084903399999999962e+00,1.089746700000000068e+00,1.079398999999999997e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00
1.019000000000000000e+03,4.000000000000000000e+00,1.089746700000000068e+00,1.079398999999999997e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00
1.019000000000000000e+03,5.000000000000000000e+00,1.079398999999999997e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00
1.019000000000000000e+03,6.000000000000000000e+00,1.069674699999999978e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00
1.019000000000000000e+03,7.000000000000000000e+00,1.074536900000000017e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00
1.019000000000000000e+03,8.000000000000000000e+00,1.059950399999999959e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00
1.019000000000000000e+03,9.000000000000000000e+00,1.084261200000000036e+00,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00,1.193419599999999914e+00
1.019000000000000000e+03,1.000000000000000000e+01,1.059950399999999959e+00,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00,1.193419599999999914e+00,1.326549999999999896e+00
1.019000000000000000e+03,1.100000000000000000e+01,1.074536900000000017e+00,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00,1.193419599999999914e+00,1.326549999999999896e+00,1.217192899999999911e+00
1.019000000000000000e+03,1.200000000000000000e+01,1.210677299999999956e+00,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00,1.193419599999999914e+00,1.326549999999999896e+00,1.217192899999999911e+00,1.240966199999999908e+00
1.019000000000000000e+03,1.300000000000000000e+01,1.205815199999999976e+00,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00,1.193419599999999914e+00,1.326549999999999896e+00,1.217192899999999911e+00,1.240966199999999908e+00,1.245720900000000020e+00
1.019000000000000000e+03,1.400000000000000000e+01,1.215539499999999995e+00,1.234988100000000033e+00,1.264161000000000090e+00,1.248910799999999988e+00,1.185981299999999905e+00,1.195662699999999967e+00,1.234388599999999947e+00,1.229547900000000027e+00,1.215025699999999986e+00,1.210184900000000008e+00,1.215025699999999986e+00,1.215025699999999986e+00,1.200503499999999946e+00,1.219866399999999906e+00,1.215025699999999986e+00,1.193419599999999914e+00,1.326549999999999896e+00,1.217192899999999911e+00,1.240966199999999908e+00,1.245720900000000020e+00,1.117345000000000033e+00
